Abraham	<i>name</i><br><ol><li>Abraham (prophet)</li></ol>
botoun|botown|boten|button|botun|boton|botwn|botouns|butun	<i>noun</i><br><ol><li>A button or decorative protrusion on garments or tools.</li><li>A bud, budset, or shoot; a newly-formed leaf.</li><li>Something that is small or of little or no value or worth.</li></ol>
bottyne|bottynes	<i>noun</i><br><ol><li>plunder, booty</li></ol>
botyng|botynge	<i>noun</i><br><ol><li>Saving from a predicament, danger, or injury.</li><li>An extra in a swapping to make the things swapped equivalent.</li></ol>
bouk|bouken|buc|buk|boyke|bouke|boykes|boukes|book|bucs|booke	<i>noun</i><br><ol><li>belly, stomach</li><li>body (especially a corpse)</li><li>The main portion of a structure</li></ol>
boun|bownn|boune|bun|bownde|bowne|boyn|bone|bon	<i>adj</i><br><ol><li>Motivated, raring, eager.</li><li>Loyal, subservient, compliant.</li><li>Bound, going or ready to go.</li><li>(rare) On the brink of; about to.</li><li>(rare) Close by, adjacent.</li></ol>
bounen|bouneden|bouned|boune|bouneth|bounede|bounynge|bounende|to bounen|bounest|boun|bowne|buwne|bounedest	<i>verb</i><br><ol><li>To ready; to make ready or prepared.</li><li>To move or go; to be in motion.</li><li>(rare) To start or begin (to).</li><li>(rare) To live or reside.</li></ol>
bounte	<i>noun</i><br><ol><li>goodness</li></ol>
bour|bowur|boure|bowre|boures	<i>noun</i><br><ol><li>A residence, house, or dwelling.</li><li>A bedroom or chamber (especially of a woman).</li><li>(figuratively) Something's resting place.</li><li>(rare) A pen or stall for an animal.</li></ol>
bourde|burte|borde|burde|bowrte|bourdes|bowrde|bowrd|bourd|bord	<i>noun</i><br><ol><li>A funny or entertaining tale, narrative, or example.</li><li>A humorous saying or quip.</li><li>(rare) A humorous incident or event; a practical joke.</li><li>(rare) A entertaining incident or event.</li></ol>
bourdeful|bourdfull|bourdefull	<i>adj</i><br><ol><li>(used of people) humorous, amusing</li></ol>
bourden|bourdeden|bourdynge|bord|bourded|bourde|bourdeth|burton|bourdende|brode|bowrde|bourden|burte|bourdedest|burtyn|bourdest|boordon|borde|bourdede|ybourded|boordone|to bourden|boorde	<i>verb</i><br><ol><li>To jape; to make fun of or practice humour.</li><li>(rare) To entertain or amuse oneself.</li><li>To engage in jousts or spar; to conflict.</li></ol>
bourding|bourdyng|bowrdyng|bourdynge|burdynge|boordyng	<i>noun</i><br><ol><li>(rare) Humour, japing; humorous entertainment.</li><li>(rare) amusement, fun, diversion.</li></ol>
bourdour|burdyour|bowrder|bourder|bourdeoure|bordiour|burdier|burdour|border|bordyour|burdours	<i>noun</i><br><ol><li>A comedian or clown; one who amuses others for a living.</li><li>(rare) A ridiculer; one who mocks another.</li></ol>
bourdyng|bowrdyng|burtynge	<i>noun</i><br><ol><li>(rare) Engagement in jousts; sparring</li></ol>
bousen|bousynge|bouseth|bousende|boused	<i>verb</i><br><ol><li>To drink; to booze; to carouse.</li></ol>
bowdword	<i>noun</i><br><ol><li>(Late Middle English) Alternative form of bodeword</li></ol>
bowe|bowen|bowes	<i>noun</i><br><ol><li>bow</li><li>bowman</li></ol>
bowen|ybowe|to bowen|boweden|bowende|beigh|bowe|boweth|bowede|bowest|2 or weak in -ed|bowynge|bowed|bowedest	<i>verb</i><br><ol><li>To bow, kneel</li><li>To submit, be obedient,</li><li>To fall, lie</li><li>(figuratively) To end, disappear</li><li>To bend, curve, cause to bend</li><li>To turn, move, come, go</li></ol>
bowstur	<i>noun</i><br><ol><li>(Northern) Alternative form of bolster</li></ol>
box|boxes|boxe	<i>noun</i><br><ol><li>A box tree (the tree Buxus sempervirens)</li><li>The wood of this tree; boxwood.</li><li>A cylindrical jar.</li><li>A case, container or strongbox.</li><li>A bloodletting cup.</li><li>(anatomy) The socket of a joint.</li><li>A blow with the fist.</li></ol>
boye|boyes	<i>noun</i><br><ol><li>servant, attendant (especially if young)</li><li>commoner, peon (person of low rank)</li><li>scoundrel, villain</li><li>boy (male child)</li></ol>
boylen|boilleth|boilleden|boilledest|boilled|yboilled|boillende|boillynge|to boillen|boille|boillen|boillede|boillest	<i>verb</i><br><ol><li>to boil</li></ol>
boyr	<i>noun</i><br><ol><li>(Northern) Alternative form of boren</li></ol>
boȝsamliche	<i>adv</i><br><ol><li>(Kent) Alternative form of buxumly</li></ol>
brace|braas|brase|bras	<i>noun</i><br><ol><li>Vambrace; armour which protects the arm.</li><li>A cord or brace for fastening or attaching things to something.</li><li>A group or set of two dogs or canines.</li><li>Wood used as a buttress or support for building.</li><li>(rare) A support or buttress used in other applications.</li><li>(rare) A kind of riding equipment or horse tack.</li><li>(rare) A peninsula; a cape or slice of land jutting into the sea.</li><li>(rare) A perch (unit of measure)</li><li>(rare) A point of a cross or rood.</li></ol>
bracen|bracende|brase|bracyn|braceden|braced|bracest|bras|braceth|to bracen|bracynge|ybraced|bracede|brasyn|brace|bracedest	<i>verb</i><br><ol><li>To hold onto; to put one's hands onto.</li><li>To grab or take; to forcibly handle.</li><li>To restrain or bind; to make fast.</li><li>To attach or connect two objects to each other.</li><li>(rare) To cover or surround with a cover; to veil.</li><li>(rare) To draw out; to pull to extend.</li><li>(rare) To stab or puncture.</li><li>(rare) To reassure or succour.</li></ol>
bracer|brassure|braser|brasoure|brasur|bracers	<i>noun</i><br><ol><li>Armour for the arm; a brassard.</li><li>(rare) A protective sleeve or guard for the forearm.</li><li>(rare) An armband.</li></ol>
bragot|bragett|braget|bragott|bragotte|braket	<i>noun</i><br><ol><li>bragget (beverage made of ale and honey)</li></ol>
bran|bren	<i>noun</i><br><ol><li>The ground husk of wheat</li></ol>
brand|brond|brandes|brondes|braund|broond|brend	<i>noun</i><br><ol><li>fire, flame</li><li>burning wood or coal</li><li>torch (lit stick)</li><li>sword, blade</li></ol>
brandellet	<i>noun</i><br><ol><li>a word of uncertain meaning, denoting some part of a knight's equipment, perhaps a small sword</li></ol>
branden|bronnyn|branten|brantest|brandende|ybrant|brandedest|brante|bronden|brandeth|brandeden|to branden|brandest|broondyn|brant|branded|brandede|brandynge|brande|ybranded	<i>verb</i><br><ol><li>To burn; to blaze.</li><li>(figuratively, rare) To be passionate.</li></ol>
brandire|brandyrne|brendiren|branderne|brandirne|brandyryn|brandiren|brandyrun	<i>noun</i><br><ol><li>gridiron, trivet</li></ol>
brandreth|brandreths|brandryth|brandelede|brandereth|brendelett|brenlede|brandlete|brandrethe	<i>noun</i><br><ol><li>trivet, gridiron</li><li>wood framework</li></ol>
bras|brasse|braas|bres|brass|brace	<i>noun</i><br><ol><li>brass (copper alloy)</li><li>copper (element Cu)</li><li>(rare) molten copper</li></ol>
brasen|bracen|brasene|brase|bracyn|brassen|bras|brasin|brasyn|brace|brasun	<i>adj</i><br><ol><li>Formed from bronze, brass, or copper.</li><li>strong as bronze.</li></ol>
brasyng|brasing|brassyng	<i>noun</i><br><ol><li>attachment</li></ol>
braunche|brawnche|branch|braunce|bronche|branche|braunches|brownch|braunch|brance	<i>noun</i><br><ol><li>A branch (of a tree)</li><li>Something dividing or extending like a branch.</li><li>A lineage; the kin of someone.</li><li>A descendant; a scion.</li><li>(theology) A category of sin.</li><li>(rare) A portion.</li></ol>
braunchen|to braunchen|braunchede|braunched|braunche|branch|braunchedest|brauncheden|braunchynge|brauncheth|braunchest|braunchende|brawnchen	<i>verb</i><br><ol><li>To branch (produce branches)</li><li>To branch (fork or vein)</li><li>(theology, rare) To distinguish kinds of morality.</li></ol>
braundischen|to brandischen|brawneschyn|brandischynge|braundische|ybrandisched|braunyssh|brandische|brandischeth|brandischende|braundisshen|brandischen|brandischest|brandischedest|brandisched|braundise|brandischeden|braundis|braundishen|braundysch|brandischede	<i>verb</i><br><ol><li>To brandish (a weapon)</li><li>To shake; to swing.</li><li>To swagger; to walk proudly and actively.</li></ol>
brawne|brawon|braun|brawn|braune|brawen|brawnes	<i>noun</i><br><ol><li>A muscle; muscle tissue.</li><li>Meat; flesh as food.</li><li>(specifically) Pork; pig flesh.</li><li>(rare) A boar.</li></ol>
brawny	<i>adj</i><br><ol><li>muscular, muscly</li><li>(rare) fleshy (of fruit)</li></ol>
brayle|brail|brayles|braille|brayl|brayell|braell|brael	<i>noun</i><br><ol><li>(rare) A brail; a rope for trussing up sails.</li><li>(rare) An animal's chest.</li></ol>
brayn|brain|braȝen|brayne|breyn|brane|braynes|braine|breyne	<i>noun</i><br><ol><li>The brain or cerebrum; the organ of thought.</li><li>Brain matter; the substance the brain is made of.</li><li>The brains of animals used as food.</li><li>One's capacity of thought; the mind.</li><li>Bone marrow; the substance inside bones.</li></ol>
brayn panne|brayne panne|brayn-panes|breyne panne|breyn panne|braynpan	<i>noun</i><br><ol><li>The skull or brainpan, especially the upper portion.</li></ol>
braynen|brayneden|braynyn|braynynge|brayne|braynest|brayned|brayneth|braynede|ybrayned|brane|braynende|to braynen|braynedest	<i>verb</i><br><ol><li>To fatally wound via a hit on the brain.</li><li>(rare) To possess a brain.</li></ol>
braynles	<i>adj</i><br><ol><li>ill-advised, stupid, mindless</li></ol>
brayny	<i>adj</i><br><ol><li>(rare) Relating to the brain.</li></ol>
bread	<i>noun</i><br><ol><li>(Early Middle English) Alternative form of bred (“bread”)</li></ol>
breade	<i>noun</i><br><ol><li>(Early Middle English) Alternative form of brede (“breadth”)</li></ol>
bred|breid|breede|brede|brid|breed	<i>noun</i><br><ol><li>bread, pastry</li><li>variety of bread</li><li>food, nourishment</li><li>livelihood, sustenance</li></ol>
bredd	<i>noun</i><br><ol><li>(Late Middle English) Alternative form of bred (“bread”)</li></ol>
brede|breede|bredes|breed|breide	<i>noun</i><br><ol><li>(collectively) (Pieces of) roasted meat.</li><li>(specifically) A piece of roasted meat.</li><li>(hunting) One of thirty-two choice parts of a boar for roasting.</li><li>board, slab</li><li>tablet (small board with writing)</li><li>A piece of fabric of standard width.</li><li>(geometry) A circle's diameter.</li><li>The total extent of a surface or object.</li><li>(figuratively) The extent or totality of one's feelings.</li></ol>
breden|breding|breden|ybrad|breede|bredinge|brad|braddest|bredest|bredde|bred|bredden|bredeth|brede|bredyng|bredende|bredyn|to breden|breddest|bradden|ybred|bradde|breedyng|bredynge	<i>verb</i><br><ol><li>To grill; to roast.</li><li>To torture with fire.</li><li>To spread; to stretch out.</li><li>To cover by spreading.</li><li>To spread around; to disseminate or scatter.</li><li>To breed; to mate (of birds)</li><li>To carry offspring (in the womb or egg)</li><li>To bear; to give birth.</li><li>To raise; to cause to grow.</li><li>(rare) To breed (selectively mate)</li><li>To come into being; to arise or grow.</li><li>To exist (somewhere); to live or dwell.</li><li>(rare) To be carried in the womb.</li></ol>
bredles|bredeles|bredlees	<i>adj</i><br><ol><li>breadless (without bread or food)</li></ol>
bredthe|breddithe|breadeth|breth	<i>noun</i><br><ol><li>(Late Middle English, rare) breadth</li></ol>
bredynge|bredinge|breedyng|breding|bredyng	<i>noun</i><br><ol><li>(of animals) gestation, hatching</li><li>creation, growth</li></ol>
breeth|breeths|breth	<i>noun</i><br><ol><li>breath</li></ol>
bref|breve|brefes|breefe|breef|brefe	<i>adj</i><br><ol><li>concise (having a short word-count)</li><li>brief (short, ephemeral or quick)</li><li>(rare) diminutive, little</li><li>(rare) stupid</li></ol><br><i>noun</i><br><ol><li>A message, especially one that gives approval or authorises.</li><li>brief (writ, summons)</li><li>A written text or part of one acting as a record.</li><li>(rare, music) breve (double whole note)</li></ol>
breid|breides|braide|breyde|brede|brayde|breide|brayd|breyd|braid	<i>noun</i><br><ol><li>A hasty movement; especially without forewarning.</li><li>An quickly-made and ill-thought action or decision.</li><li>A passionate or heartfelt cry or protest.</li><li>A physical attack; a strike with a weapon.</li><li>An injury or torture; something that wounds.</li><li>A scheme, gamble or swindle.</li><li>An instant; a small amount of time.</li><li>(rare) A beginning or initial phase.</li><li>(rare) A strange event or occurrence.</li></ol>
breiden|breided|brayden|breideth|breidede|breden|breyde|breidedest|breidest|breidynge|broide|browden|breide|broiden|breidende|3 or weak in -ed|brouden|brede|brayde|braiden|to breiden|braide|ybrouden|breideden|braid	<i>verb</i><br><ol><li>To forcibly take; to confiscate or steal.</li><li>To remove by dragging; to pull off or away.</li><li>To braid; to intertwine fibres or threads.</li><li>(mainly in the past participle) To decorate or beautify.</li><li>(rare) To entwine; to become involved.</li><li>To startle or be startled; to be alarmed.</li><li>(rare) To suddenly move; to leap to action.</li><li>To alter or modify; to be altered or modified.</li><li>To rotate or turn; to entwine or ravel.</li><li>To unsheath or show one's weapons.</li><li>(rare) To fight against; to damage.</li><li>(rare) To protest; to act against.</li><li>(rare) To come to one's mind.</li><li>(rare) To make an assumption.</li></ol>
brekefast|brekefaste	<i>noun</i><br><ol><li>(Late Middle English) breakfast (a meal consumed at the beginning of the day)</li></ol>
breken|brekest|breketh|brek|brekende|breke|broke|brake|ybroke|brekynge|braken|ybroken|brouke|to breken|broken|brak	<i>verb</i><br><ol><li>to break</li></ol>
breker|brekere|brekers	<i>noun</i><br><ol><li>A transgressor; an evildoer.</li><li>A burglar (one who burgles).</li><li>(rare) A disturber; a meddler.</li></ol>
brembel|brembles|brimbels|brimbel	<i>noun</i><br><ol><li>A thorny shrub or prickly plant.</li></ol>
breme	<i>noun</i><br><ol><li>stormy, tempestuous, fierce</li></ol>
breord	<i>noun</i><br><ol><li>(Early Middle English) Alternative form of brerd</li></ol>
breost|breosten|breostes	<i>noun</i><br><ol><li>(Early Middle English) Alternative form of brest (“breast”)</li></ol>
brerd|brurd|brerde|brerdes|breerd|brede|berde	<i>noun</i><br><ol><li>brim, rim (top edge)</li><li>edge, periphery, side</li></ol>
brerdfull	<i>adj</i><br><ol><li>(Ormulum) Alternative form of bretful</li></ol>
brere	<i>noun</i><br><ol><li>briar</li></ol>
brest|brestes|breste|bresten	<i>noun</i><br><ol><li>chest, thorax</li><li>breast (protrusion on the front of the chest)</li><li>female breast (for nursing)</li><li>breast (cut of meat)</li><li>breast, heart (centre of emotional functioning)</li><li>breastplate, chest plate</li><li>womb</li><li>The front portion of a band or troop</li><li>A breaking or smashing.</li><li>A noise or clamour.</li><li>Damage or injury.</li><li>Neediness.</li></ol>
bresten|bresteth|broste|briste|brestest|brosten|breste|brestynge|brist|brestyn|brost|birsten|brast|buste|brasten|bursten|bersten|brestende|bruste|to bresten|braste	<i>verb</i><br><ol><li>To issue, rush or flow out.</li><li>To change state suddenly.</li><li>To break, smash (cause to break)</li><li>To defeat or vanquish; to shatter (an enemy)</li><li>To be intensely afflicted with a feeling.</li><li>To hurt or attack; to beat up.</li></ol>
bretful|bredfull|bret full|bred full|breteful|bratful|bret-full|bredful|brett-full|brurdful|bret ful|brede-ful|bret-ful	<i>adj</i><br><ol><li>brimful (totally filled)</li><li>entirely covered</li></ol>
bretheling|brethelings	<i>noun</i><br><ol><li>bretheling (wretch; worthless person)</li></ol>
brevely|brevelike|brefly|breveliche|breffly|breefly	<i>adv</i><br><ol><li>In a concise way; without many words.</li><li>(rare) In a fast or rapid way; rapidly.</li></ol>
brewe|breȝe|bre|breu|brewes|breowen|breye|bree|bregh	<i>noun</i><br><ol><li>An eyebrow; the hair above the eyes.</li><li>(rare) A rise on the side of a river.</li></ol>
brewen|breu|brewe|breweth|brewyng|breowen|brewinge|brewede|brewedest|breȝe|breweden|ybrewed|breuen|breye|to brewen|2 or weak in -ed|brew|bruynge|browen|ybrowe|brewende|brewest|brewynge|ybrowen|bre|brewing|brewes|browe|bree|bregh|brewed	<i>verb</i><br><ol><li>To brew; to make or be involved in making alcoholic beverages (especially beer).</li><li>To induce or cause a condition or effect; to foment or effect.</li><li>To unfold or begin; to start to happen or take effect.</li></ol>
